season,teams,scoring_type,fold,train_drafts,test_drafts,known_pick_coverage,strategy,n,log_loss,multiclass_brier,top1_accuracy,top5_accuracy,ici,e50,e90,emax,calibration_intercept,calibration_slope
2021,12,ppr,150,150,18,0.9920255183413078,adp_only,3110.0,4.04406755903065,1.1948449039732012,0.10032154340836012,0.4758842443729904,0.013712735383021821,0.006949998172623045,0.006949998172623045,0.9340364347241814,-2.1981355869037937,0.3788696675476687
2021,12,ppr,150,150,18,0.9920255183413078,position_baseline,3110.0,4.040693580284481,1.1946081786510272,0.09967845659163987,0.4739549839228296,0.013732522495708971,0.00695952829847,0.00695952829847,0.932481725060754,-2.1928636528089633,0.380045493196949
2021,12,ppr,150,150,18,0.9920255183413078,roster_aware,3110.0,3.976602832745568,1.1840404526118669,0.11672025723472669,0.4954983922829582,0.013249245920581593,0.0067376853160334566,0.0067376853160334566,0.9334883842568056,-2.09667524900698,0.39802802771056295
2021,12,ppr,150,150,18,0.9920255183413078,run_aware,3110.0,4.0344482846109475,1.1924548240308084,0.10610932475884244,0.4572347266881029,0.013601666373309076,0.006892224142545828,0.006892224142545828,0.9338761704780012,-2.1815212703363107,0.38207225867733574
2021,12,ppr,150,150,18,0.9920255183413078,next_turn_aware,3110.0,4.038498058149496,1.1929905172244875,0.10096463022508038,0.47266881028938906,0.013667653468615513,0.006928187097198106,0.006928187097198106,0.9322865201207075,-2.189952947547263,0.3807780572877689
2021,12,ppr,150,150,18,0.9920255183413078,roster_plus_run,3110.0,3.971808139463734,1.182267610288534,0.12090032154340837,0.4887459807073955,0.013082456897651503,0.006653041397219164,0.006653041397219164,0.9359126678163467,-2.0902699096259454,0.39915580671190704
2021,12,ppr,150,150,18,0.9920255183413078,roster_plus_next_turn,3110.0,3.9776024497172786,1.1847927852252154,0.11832797427652733,0.49485530546623796,0.013252715317791543,0.006739317515227874,0.006739317515227874,0.9335590840890557,-2.097226039724238,0.3976809746103814
2021,12,ppr,150,150,18,0.9920255183413078,opponent_aware,3110.0,3.97306691253568,1.183148706765477,0.12057877813504823,0.4845659163987138,0.013105991196645562,0.006664922588913703,0.006664922588913703,0.9357530902268394,-2.0911719853988453,0.39869284288275775
2022,10,ppr,50,50,58,0.984115523465704,adp_only,9541.0,3.2909161957769824,0.9447224577836424,0.16591552248192012,0.5103238654229116,0.0021832072323646266,0.0011247952216141104,0.0011247952216141104,0.5449228850368648,-0.3647482965365806,0.886896963904351
2022,10,ppr,50,50,58,0.984115523465704,position_baseline,9541.0,3.278333144226626,0.9436435222176757,0.1736715229011634,0.5162980819620585,0.00177959576398897,0.0009170472531664468,0.0009170472531664468,0.38136739098826944,-0.34753172434071883,0.8919226745479029
2022,10,ppr,50,50,58,0.984115523465704,roster_aware,9541.0,3.1968198435903257,0.9365428408908227,0.1892883345561262,0.540299758935122,0.0018616638099026455,0.0007355773340405655,0.0007355773340405655,0.8506212577362937,-0.28576813899096654,0.9094772357891481
2022,10,ppr,50,50,58,0.984115523465704,run_aware,9541.0,3.2717606142073437,0.9434848948386976,0.16675400901373022,0.5179750550256786,0.0017101406376918875,0.0008815606139131998,0.0008815606139131998,0.4805505807336251,-0.3379348923383405,0.8947724947054273
2022,10,ppr,50,50,58,0.984115523465704,next_turn_aware,9541.0,3.278393935969366,0.9436195442186865,0.1739859553505922,0.5158788386961535,0.001805059972317561,0.0009301351403616966,0.0009301351403616966,0.3850705105135093,-0.3486268857278304,0.891575034216228
2022,10,ppr,50,50,58,0.984115523465704,roster_plus_run,9541.0,3.191455544918224,0.9360579062814833,0.18750655067602975,0.5427104077140761,0.001830438020851158,0.0006526481520033427,0.0006526481520033427,0.8521995049038393,-0.27797078508198564,0.9118509929619817
2022,10,ppr,50,50,58,0.984115523465704,roster_plus_next_turn,9541.0,3.196977360859673,0.9362374847011614,0.18991719945498375,0.541033434650456,0.0018360625133609007,0.0007349890917565799,0.0007349890917565799,0.8531160529237578,-0.29218601843408276,0.9074021305724435
2022,10,ppr,50,50,58,0.984115523465704,opponent_aware,9541.0,3.1916222523038735,0.9357414543710947,0.18792579394193482,0.5434440834294099,0.0018229145685974752,0.0006486047299991606,0.0006486047299991606,0.8547003726783828,-0.28454444165698184,0.9097246969284565
2022,12,ppr,50,50,100,0.9908953722334004,adp_only,19699.0,3.43139904735654,0.9591688907702232,0.15437331844256053,0.4954566221635616,0.002871008639301047,0.0014697809740863814,0.0014697809740863814,0.6634087334110457,-0.5812672673023519,0.8258836301204623
2022,12,ppr,50,50,100,0.9908953722334004,position_baseline,19699.0,3.4278124951556093,0.9594792037842976,0.15909437027260268,0.49753794608863394,0.002800570023989876,0.001434441818632573,0.001434441818632573,0.7051177037928003,-0.6092729326507995,0.8169344663160187
2022,12,ppr,50,50,100,0.9908953722334004,roster_aware,19699.0,3.377507825349348,0.9557014440576534,0.16823188994365196,0.5093659576628256,0.002505976683017023,0.001284430448156914,0.001284430448156914,0.6885567263392087,-0.53321906873839,0.8382475540091983
2022,12,ppr,50,50,100,0.9908953722334004,run_aware,19699.0,3.4250031728309467,0.9595068106695366,0.15442408244073302,0.49571044215442406,0.0028223561890517693,0.0014456682175886873,0.0014456682175886873,0.7366032438891769,-0.6077543419697558,0.8172560138016156
2022,12,ppr,50,50,100,0.9908953722334004,next_turn_aware,19699.0,3.4294320716322493,0.9594930965542966,0.15934819026346514,0.49774100208132394,0.0028280023309124624,0.0014483740989979128,0.0014483740989979128,0.724508793568805,-0.6181916301589799,0.8142041131238845
2022,12,ppr,50,50,100,0.9908953722334004,roster_plus_run,19699.0,3.3752042066154284,0.9557965737848545,0.1636631301081273,0.5083506776993756,0.0024450029612254186,0.0012532645746426672,0.0012532645746426672,0.6984255031266678,-0.5330367938611488,0.8381998258971719
2022,12,ppr,50,50,100,0.9908953722334004,roster_plus_next_turn,19699.0,3.378342317963417,0.9555544827339473,0.16868876592720441,0.5125133255495202,0.0025144600957770842,0.0012890962988488068,0.0012890962988488068,0.683904180531268,-0.5427075105878995,0.8352633725381835
