control,strategy,drafts,mean_control_log_loss,mean_strategy_log_loss,mean_log_loss_delta,relative_log_loss_improvement,draft_win_rate,ci_low,ci_high,p_value_one_sided,holm_p,passes_holm_05
roster_plus_run,opponent_aware,2375,3.219896224374995,3.2068757206789047,-0.013020503696090447,0.0040437650125254646,0.7528421052631579,-0.013868552658811643,-0.01217245473336925,2.962257311194044e-169,2.0735801178358307e-168,True
roster_plus_run,roster_plus_next_turn,2375,3.219896224374995,3.209097562077329,-0.010798662297666298,0.003353729917107001,0.6926315789473684,-0.011730131882596929,-0.009867192712735668,5.613622411764444e-104,3.368173447058666e-103,True
roster_plus_run,roster_aware,2375,3.219896224374995,3.2225699113476547,0.0026736869726591045,-0.0008303643305082252,0.43494736842105264,0.002256724268780769,0.0030906496765374402,1.0,1.0,False
roster_plus_run,next_turn_aware,2375,3.219896224374995,3.2759795293187812,0.05608330494378623,-0.017417736795126808,0.09768421052631579,0.05415150549721998,0.05801510439035248,1.0,1.0,False
roster_plus_run,run_aware,2375,3.219896224374995,3.2807007420894463,0.06080451771445099,-0.01888399919666777,0.04926315789473684,0.05934802729690183,0.06226100813200015,1.0,1.0,False
roster_plus_run,position_baseline,2375,3.219896224374995,3.2853586045736445,0.06546238019864956,-0.020330586962117474,0.04842105263157895,0.06382271453523525,0.06710204586206386,1.0,1.0,False
roster_plus_run,adp_only,2375,3.219896224374995,3.295343855752718,0.07544763137772256,-0.023431696589031374,0.05347368421052632,0.07352541271970223,0.0773698500357429,1.0,1.0,False
