control,strategy,drafts,mean_control_log_loss,mean_strategy_log_loss,mean_log_loss_delta,relative_log_loss_improvement,draft_win_rate,ci_low,ci_high,p_value_one_sided,holm_p,passes_holm_05
adp_only,roster_plus_run,1130,3.530297279680607,3.4507486669423586,-0.07954861273824902,0.02253312014149866,0.8973451327433628,-0.08522685861804953,-0.07387036685844851,4.602959895199918e-128,2.7617759371199507e-127,True
adp_only,opponent_aware,1130,3.530297279680607,3.450912537209501,-0.07938474247110655,0.02248670187862724,0.9053097345132743,-0.08496921314709993,-0.07380027179511317,5.83412131043471e-131,4.083884917304297e-130,True
adp_only,roster_aware,1130,3.530297279680607,3.4546072211069947,-0.07569005857361268,0.0214401373530958,0.8946902654867257,-0.08121153825614875,-0.0701685788910766,7.655103741895769e-124,3.0620414967583077e-123,True
adp_only,roster_plus_next_turn,1130,3.530297279680607,3.4547443790925407,-0.07555290058806684,0.021401285671585783,0.9026548672566371,-0.08098032171755329,-0.07012547945858039,8.120294596037933e-127,4.060147298018966e-126,True
adp_only,run_aware,1130,3.530297279680607,3.522035689315271,-0.008261590365336583,0.002340196791043055,0.5743362831858407,-0.010461835061227812,-0.006061345669445354,1.6771267297123492e-13,5.031380189137047e-13,True
adp_only,position_baseline,1130,3.530297279680607,3.5276756915116194,-0.0026215881689877355,0.0007425969999968149,0.48584070796460177,-0.004690523345292293,-0.0005526529926831772,0.006528117437523768,0.013056234875047536,True
adp_only,next_turn_aware,1130,3.530297279680607,3.527691415276315,-0.002605864404292519,0.0007381430508108022,0.49380530973451325,-0.004995398172404493,-0.00021633063618054513,0.016296521676430753,0.016296521676430753,True
