control,strategy,drafts,mean_control_log_loss,mean_strategy_log_loss,mean_log_loss_delta,relative_log_loss_improvement,draft_win_rate,ci_low,ci_high,p_value_one_sided,holm_p,passes_holm_05
adp_only,opponent_aware,2375,3.295343855752718,3.2068757206789047,-0.08846813507381301,0.026846404790010978,0.9675789473684211,-0.09047375790404717,-0.08646251224357886,0.0,0.0,True
adp_only,roster_plus_next_turn,2375,3.295343855752718,3.209097562077329,-0.08624629367538886,0.02617216820175769,0.968,-0.08816600949848384,-0.08432657785229387,0.0,0.0,True
adp_only,roster_plus_run,2375,3.295343855752718,3.219896224374995,-0.07544763137772256,0.022895222677904403,0.9465263157894737,-0.0773698500357429,-0.07352541271970223,0.0,0.0,True
adp_only,roster_aware,2375,3.295343855752718,3.2225699113476547,-0.07277394440506345,0.02208386972364695,0.9448421052631579,-0.07460229096570639,-0.0709455978444205,0.0,0.0,True
adp_only,next_turn_aware,2375,3.295343855752718,3.2759795293187812,-0.01936432643393634,0.0058762688452471575,0.6976842105263158,-0.0209258323150836,-0.01780282055278908,3.99106708898697e-117,1.1973201266960909e-116,True
adp_only,run_aware,2375,3.295343855752718,3.2807007420894463,-0.01464311366327158,0.004443576847893714,0.6943157894736842,-0.015945159702238185,-0.013341067624304972,1.6677304289853193e-98,3.3354608579706386e-98,True
adp_only,position_baseline,2375,3.295343855752718,3.2853586045736445,-0.009985251179072998,0.0030301090314571073,0.6703157894736842,-0.011171271345002735,-0.008799231013143262,2.377946218704804e-58,2.377946218704804e-58,True
